scaffold	fragaria_gene	desc_1	desc_2	frac_ident	length	rank	start	end	strand
scf0513003	gene22925	AT3G25560.1_Symbols:_NIK2_NSP-interacting_kinase_2_chr3:9279513-	 9282639_REVERSE_LENGTH=2156	0.470588235294118	51	6	1477	1629	-1	
scf0513003	gene22925	AT5G37450.1_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr5:14852801- 14857098_REVERSE_LENGTH=2808	0.563636363636364	55	3	2284	2448	1	
scf0513003	gene22925	AT5G56890.1_Symbols:__Protein_kinase_superfamily_protein_chr5:2301052	 3-23015671_REVERSE_LENGTH=3732	0.327272727272727	55	6	2771	2935	-1	
scf0513003	gene22925	AT2G02800.1_Symbols:_APK2B_protein_kinase_2B_chr2:796680-	 799443_REVERSE_LENGTH=1683	0.457142857142857	70	7	928	1137	-1	
scf0513003	gene22925	AT3G08870.1_Symbols:__Concanavalin_A-	 like_lectin_protein_kinase_family_protein_chr3:2700355- 2702581_REVERSE_LENGTH=2227	0.459016393442623	61	3	1527	1709	-1	
scf0513003	gene22925	AT5G45780.1_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr5:18566812- 18569625_REVERSE_LENGTH=1979	0.357142857142857	56	5	1182	1349	-1	
scf0513003	gene22925	AT1G56720.2_Symbols:__Protein_kinase_superfamily_protein_chr1:2126342	 0-21266368_REVERSE_LENGTH=2069	0.450819672131148	244	21	1075	1806	-1	
scf0513003	gene22925	AT3G14840.2_Symbols:__Leucine-	 rich_repeat_transmembrane_protein_kinase_chr3:4988107- 4994058_FORWARD_LENGTH=3394	0.343137254901961	102	4	2469	2774	-1	
scf0513003	gene22925	AT3G59350.2_Symbols:__Protein_kinase_superfamily_protein_chr3:2193252	 5-21935192_FORWARD_LENGTH=1618	0.467889908256881	109	5	919	1245	-1	
scf0513003	gene22925	AT1G10620.1_Symbols:__Protein_kinase_superfamily_protein_chr1:3509001	 -3511975_REVERSE_LENGTH=2157	0.355932203389831	59	5	1420	1596	-1	
scf0513003	gene22925	AT4G01330.1_Symbols:__Protein_kinase_superfamily_protein_chr4:550420-	 552941_FORWARD_LENGTH=1837	0.415584415584416	77	13	1124	1354	-1	
scf0513003	gene22925	AT1G70740.1_Symbols:__Protein_kinase_superfamily_protein_chr1:2667363	 2-26675947_REVERSE_LENGTH=1753	0.5	58	3	863	1036	-1	
scf0513003	gene22925	AT1G21590.1_Symbols:__Protein_kinase_protein_with_adenine_nucleotide_	 alpha_hydrolases-like_domain_chr1:7566232- 7569902_REVERSE_LENGTH=2860	0.301587301587302	63	7	1720	1908	-1	
scf0513003	gene22925	AT4G04510.1_Symbols:_CRK38_cysteine-rich_RLK_(RECEPTOR-	 like_protein_kinase)_38_chr4:2242122- 2244930_FORWARD_LENGTH=2221	0.350877192982456	57	7	1296	1466	-1	
scf0513003	gene22925	AT4G34440.1_Symbols:__Protein_kinase_superfamily_protein_chr4:1646582	 8-16468956_FORWARD_LENGTH=2317	0.338461538461538	65	8	1062	1256	1	
scf0513003	gene22925	AT4G02010.1_Symbols:__Protein_kinase_superfamily_protein_chr4:881090-	 885399_FORWARD_LENGTH=2722	0.292682926829268	82	9	1729	1974	1	
scf0513003	gene22925	AT2G13790.1_Symbols:_ATSERK4,_SERK4,_BKK1,	 _BAK7_somatic_embryogenesis_receptor- like_kinase_4_chr2:5741820-5746793_FORWARD_LENGTH=2234	0.5	54	4	1515	1676	-1	
scf0513003	gene22925	AT4G23180.1_Symbols:_CRK10,	 _RLK4_cysteine-rich_RLK_(RECEPTOR- like_protein_kinase)_10_chr4:12138137- 12140921_FORWARD_LENGTH=2185	0.459016393442623	61	5	1141	1323	-1	
scf0513003	gene22925	AT1G78530.1_Symbols:__Protein_kinase_superfamily_protein_chr1:2953908	 9-29540709_REVERSE_LENGTH=1281	0.279569892473118	93	5	611	889	-1	
scf0513003	gene22925	AT1G15530.1_Symbols:__Concanavalin_A-	 like_lectin_protein_kinase_family_protein_chr1:5339961- 5341931_REVERSE_LENGTH=1971	0.265822784810127	79	4	1099	1335	-1	
scf0513003	gene22925	AT5G49770.1_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr5:20222669- 20227267_FORWARD_LENGTH=3032	0.568965517241379	58	2	2370	2543	1	
scf0513003	gene22925	AT5G10290.1_Symbols:__leucine-	 rich_repeat_transmembrane_protein_kinase_family_protein_c hr5:3235295-3238719_REVERSE_LENGTH=2206	0.349593495934959	123	4	1352	1720	-1	
scf0513003	gene22925	AT4G21400.1_Symbols:_CRK28_cysteine-rich_RLK_(RECEPTOR-	 like_protein_kinase)_28_chr4:11399131- 11401709_REVERSE_LENGTH=2223	0.377049180327869	61	5	1146	1328	-1	
scf0513003	gene22925	AT1G20650.1_Symbols:__Protein_kinase_superfamily_protein_chr1:7158244	 -7160526_REVERSE_LENGTH=1828	0.491803278688525	61	3	1206	1388	-1	
scf0513003	gene22925	AT2G39360.1_Symbols:__Protein_kinase_superfamily_protein_chr2:1643747	 2-16440154_REVERSE_LENGTH=2683	0.413333333333333	75	4	2047	2271	-1	
scf0513003	gene22925	AT4G11490.1_Symbols:_CRK33_cysteine-rich_RLK_(RECEPTOR-	 like_protein_kinase)_33_chr4:6978848- 6981548_FORWARD_LENGTH=1911	0.314285714285714	70	6	949	1158	-1	
scf0513003	gene22925	AT1G29750.2_Symbols:_RKF1_receptor-	 like_kinase_in_flowers_1_chr1:10413881- 10420524_REVERSE_LENGTH=3311	0.313725490196078	51	4	2465	2617	-1	
scf0513003	gene22925	AT1G61590.1_Symbols:__Protein_kinase_superfamily_protein_chr1:2272350	 1-22726074_REVERSE_LENGTH=1517	0.533333333333333	60	6	832	1011	-1	
scf0513003	gene22925	AT1G18390.1_Symbols:__Protein_kinase_superfamily_protein_chr1:6325642	 -6330079_FORWARD_LENGTH=2325	0.447368421052632	76	2	1204	1431	1	
scf0513003	gene22925	AT1G09440.1_Symbols:__Protein_kinase_superfamily_protein_chr1:3045513	 -3047893_REVERSE_LENGTH=1593	0.516483516483517	91	19	599	871	1	
scf0513003	gene22925	AT4G05200.1_Symbols:_CRK25_cysteine-rich_RLK_(RECEPTOR-	 like_protein_kinase)_25_chr4:2679723- 2682309_REVERSE_LENGTH=2098	0.402985074626866	67	2	1321	1521	1	
scf0513003	gene22925	AT5G28680.1_Symbols:_ANX2_Malectin/receptor-	 like_protein_kinase_family_protein_chr5:10719437- 10722013_REVERSE_LENGTH=2577	0.381578947368421	76	4	2028	2255	-1	
scf0513003	gene22925	AT4G21370.1_Symbols:_PSEUDOSRKA_S-locus_protein_kinase,	 _putative_chr4:11383884-11387136_REVERSE_LENGTH=2559	0.431034482758621	58	2	2050	2223	1	
scf0513003	gene22925	AT1G07550.1_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr1:2322653- 2326561_REVERSE_LENGTH=2700	0.46031746031746	63	6	2143	2331	-1	
scf0513003	gene22925	AT1G70450.1_Symbols:__Protein_kinase_superfamily_protein_chr1:2655257	 6-26554437_FORWARD_LENGTH=1185	0.451612903225806	62	11	210	395	-1	
scf0513003	gene22925	AT1G53430.1_Symbols:__Leucine-	 rich_repeat_transmembrane_protein_kinase_chr1:19935167- 19941088_FORWARD_LENGTH=3353	0.261682242990654	214	3	2121	2762	-1	
scf0513003	gene22925	AT5G10530.1_Symbols:__Concanavalin_A-	 like_lectin_protein_kinase_family_protein_chr5:3324978- 3326933_REVERSE_LENGTH=1956	0.402985074626866	67	2	1081	1281	1	
scf0513003	gene22925	AT4G34500.1_Symbols:__Protein_kinase_superfamily_protein_chr4:1648775	 4-16490954_REVERSE_LENGTH=1727	0.482142857142857	56	15	1013	1180	1	
scf0513003	gene22925	AT4G23140.1_Symbols:_CRK6_cysteine-rich_RLK_(RECEPTOR-	 like_protein_kinase)_6_chr4:12121383- 12124205_FORWARD_LENGTH=2207	0.2875	80	7	1053	1292	-1	
scf0513003	gene22925	AT4G21410.1_Symbols:_CRK29_cysteine-rich_RLK_(RECEPTOR-	 like_protein_kinase)_29_chr4:11402314- 11405056_REVERSE_LENGTH=2220	0.377049180327869	61	5	1165	1347	-1	
scf0513003	gene22925	AT5G65240.1_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr5:26074730- 26078254_REVERSE_LENGTH=2678	0.32520325203252	123	4	1741	2109	-1	
scf0513003	gene22925	AT1G21210.1_Symbols:_WAK4_wall_associated_kinase_4_chr1:7424106-	 7427041_FORWARD_LENGTH=2588	0.293478260869565	92	5	1887	2162	-1	
scf0513003	gene22925	AT3G25560.3_Symbols:_NIK2_NSP-interacting_kinase_2_chr3:9279513-	 9282860_REVERSE_LENGTH=2281	0.470588235294118	51	6	1698	1850	-1	
scf0513003	gene22925	AT1G56145.1_Symbols:__Leucine-	 rich_repeat_transmembrane_protein_kinase_chr1:21008093- 21014012_REVERSE_LENGTH=3249	0.338842975206612	121	4	2421	2783	-1	
scf0513003	gene22925	AT1G53430.2_Symbols:__Leucine-	 rich_repeat_transmembrane_protein_kinase_chr1:19935163- 19941088_FORWARD_LENGTH=3843	0.261682242990654	214	3	2611	3252	-1	
scf0513003	gene22925	AT1G16670.1_Symbols:__Protein_kinase_superfamily_protein_chr1:5697324	 -5699769_FORWARD_LENGTH=1720	0.407766990291262	103	3	687	995	-1	
scf0513003	gene22925	AT1G11050.1_Symbols:__Protein_kinase_superfamily_protein_chr1:3681888	 -3684169_FORWARD_LENGTH=2282	0.434343434343434	99	4	1216	1512	-1	
scf0513003	gene22925	AT4G23130.2_Symbols:_CRK5,	 _RLK6_cysteine-rich_RLK_(RECEPTOR- like_protein_kinase)_5_chr4:12117598- 12120134_REVERSE_LENGTH=2082	0.435483870967742	62	4	1092	1277	-1	
scf0513003	gene22925	AT3G13690.1_Symbols:__Protein_kinase_protein_with_adenine_nucleotide_	 alpha_hydrolases-like_domain_chr3:4485735- 4490231_FORWARD_LENGTH=3321	0.347826086956522	92	6	2034	2309	-1	
scf0513003	gene22925	AT4G27290.1_Symbols:__S-	 locus_lectin_protein_kinase_family_protein_chr4:13666281- 13669202_FORWARD_LENGTH=2352	0.388888888888889	54	5	1458	1619	-1	
scf0513003	gene22925	AT5G49760.1_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr5:20216372- 20221299_FORWARD_LENGTH=3416	0.588235294117647	51	3	2663	2815	1	
scf0513003	gene22925	AT1G24030.2_Symbols:__Protein_kinase_superfamily_protein_chr1:85032	 34-8505460_FORWARD_LENGTH=1511	0.485294117647059	68	2	830	1033	1	
scf0513003	gene22925	AT5G13160.1_Symbols:_PBS1_Protein_kinase_superfamily_protein_chr5:417	 6579-4179885_FORWARD_LENGTH=1849	0.410714285714286	56	4	836	1003	-1	
scf0513003	gene22925	AT2G30940.2_Symbols:__Protein_kinase_superfamily_protein_chr2:1316853	 3-13170285_FORWARD_LENGTH=1362	0.310344827586207	87	9	633	893	1	
scf0513003	gene22925	AT5G01560.1_Symbols:_LECRKA4.3_lectin_receptor_kinase_a4.3_chr5:21813	 8-220530_REVERSE_LENGTH=2393	0.253968253968254	63	5	1450	1638	-1	
scf0513003	gene22925	AT4G39110.1_Symbols:__Malectin/receptor-	 like_protein_kinase_family_protein_chr4:18222483- 18225119_REVERSE_LENGTH=2637	0.354838709677419	124	3	1854	2225	-1	
scf0513003	gene22925	AT2G01820.1_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr2:357431- 360681_REVERSE_LENGTH=3065	0.445945945945946	74	4	2184	2405	-1	
scf0513003	gene22925	AT3G46330.1_Symbols:_MEE39_Leucine-	 rich_repeat_protein_kinase_family_protein_chr3:17020747- 17025011_REVERSE_LENGTH=2904	0.434782608695652	69	8	2296	2502	-1	
scf0513003	gene22925	AT1G69730.1_Symbols:__Wall-	 associated_kinase_family_protein_chr1:26228632- 26231339_REVERSE_LENGTH=2450	0.273381294964029	139	6	1489	1905	-1	
scf0513003	gene22925	AT5G02290.1_Symbols:_NAK_Protein_kinase_superfamily_protein_chr5:4701	 82-472627_REVERSE_LENGTH=1605	0.265625	64	6	609	800	-1	
scf0513003	gene22925	AT1G70520.1_Symbols:_CRK2_cysteine-rich_RLK_(RECEPTOR-	 like_protein_kinase)_2_chr1:26584729- 26587419_REVERSE_LENGTH=2194	0.5	58	3	1477	1650	-1	
scf0513003	gene22925	AT2G20300.1_Symbols:_ALE2_Protein_kinase_superfamily_protein_chr2:875	 5925-8760222_REVERSE_LENGTH=3162	0.360655737704918	61	8	1487	1669	-1	
scf0513003	gene22925	AT5G63940.1_Symbols:__Protein_kinase_protein_with_adenine_nucleotide_	 alpha_hydrolases-like_domain_chr5:25588075- 25591458_FORWARD_LENGTH=2526	0.288135593220339	59	6	1377	1553	-1	
scf0513003	gene22925	AT1G70530.1_Symbols:_CRK3_cysteine-rich_RLK_(RECEPTOR-	 like_protein_kinase)_3_chr1:26588750- 26591379_REVERSE_LENGTH=1941	0.319587628865979	97	6	1270	1560	-1	
scf0513003	gene22925	AT4G04570.1_Symbols:_CRK40_cysteine-rich_RLK_(RECEPTOR-	 like_protein_kinase)_40_chr4:2289959- 2292755_FORWARD_LENGTH=2089	0.442622950819672	61	5	1193	1375	-1	
scf0513003	gene22925	AT1G29720.1_Symbols:__Leucine-	 rich_repeat_transmembrane_protein_kinase_chr1:10393797- 10399873_REVERSE_LENGTH=3259	0.270833333333333	96	5	2479	2766	-1	
scf0513003	gene22925	AT5G01542.1_Symbols:__Potential_natural_antisense_gene,	 _locus_overlaps_with_AT5G01540_chr5:211257- 213471_FORWARD_LENGTH=2215	0.461538461538462	65	3	360	554	1	
scf0513003	gene22925	AT2G25220.1_Symbols:__Protein_kinase_superfamily_protein_chr2:10742	 714-10745594_REVERSE_LENGTH=1503	0.345454545454545	55	5	724	888	-1	
scf0513003	gene22925	AT1G56720.3_Symbols:__Protein_kinase_superfamily_protein_chr1:2126342	 0-21266015_REVERSE_LENGTH=1838	0.450819672131148	244	21	844	1575	-1	
scf0513003	gene22925	AT1G74360.1_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr1:27954231- 27958114_FORWARD_LENGTH=3592	0.322033898305085	59	5	2472	2648	-1	
scf0513003	gene22925	AT1G29740.1_Symbols:__Leucine-	 rich_repeat_transmembrane_protein_kinase_chr1:10407379- 10412997_REVERSE_LENGTH=3237	0.363636363636364	66	6	2395	2592	-1	
scf0513003	gene22925	AT3G55450.1_Symbols:_PBL1_PBS1-like_1_chr3:20557899-	 20560212_FORWARD_LENGTH=1649	0.596774193548387	62	6	911	1096	-1	
scf0513003	gene22925	AT3G25490.1_Symbols:__Protein_kinase_family_protein_chr3:9241725-	 9243485_FORWARD_LENGTH=1674	0.491228070175439	57	3	744	914	-1	
scf0513003	gene22925	AT1G70460.1_Symbols:_RHS10_root_hair_specific_10_chr1:26555846-	 26559284_FORWARD_LENGTH=2732	0.352941176470588	51	8	1427	1579	1	
scf0513003	gene22925	AT3G59350.3_Symbols:__Protein_kinase_superfamily_protein_chr3:2193271	 2-21935154_FORWARD_LENGTH=1693	0.467889908256881	109	5	1055	1381	-1	
scf0513003	gene22925	AT5G02800.1_Symbols:__Protein_kinase_superfamily_protein_chr5:635228-	 637503_REVERSE_LENGTH=1583	0.532258064516129	62	3	822	1007	-1	
scf0513003	gene22925	AT4G04540.1_Symbols:_CRK39_cysteine-rich_RLK_(RECEPTOR-	 like_protein_kinase)_39_chr4:2259580- 2262138_FORWARD_LENGTH=1980	0.426229508196721	61	5	1122	1304	-1	
scf0513003	gene22925	AT1G65800.1_Symbols:_ARK2,	 _RK2_receptor_kinase_2_chr1:24473121- 24476715_FORWARD_LENGTH=2781	0.360655737704918	61	5	1677	1859	-1	
scf0513003	gene22925	AT1G79620.1_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr1:29957562- 29962305_REVERSE_LENGTH=3118	0.56140350877193	57	2	2322	2492	1	
scf0513003	gene22925	AT3G28690.2_Symbols:__Protein_kinase_superfamily_protein_chr3:1075544	 5-10757868_FORWARD_LENGTH=1772	0.35	60	10	838	1017	-1	
scf0513003	gene22925	AT1G53420.1_Symbols:__Leucine-	 rich_repeat_transmembrane_protein_kinase_chr1:19926626- 19931494_REVERSE_LENGTH=2862	0.333333333333333	78	6	2236	2469	-1	
scf0513003	gene22925	AT1G49270.1_Symbols:__Protein_kinase_superfamily_protein_chr1:1822733	 4-18230227_REVERSE_LENGTH=2100	0.462962962962963	54	9	1292	1453	1	
scf0513003	gene22925	AT1G56720.1_Symbols:__Protein_kinase_superfamily_protein_chr1:2126342	 0-21265620_REVERSE_LENGTH=1750	0.450819672131148	244	21	756	1487	-1	
scf0513003	gene22925	AT2G23950.1_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr2:10187043- 10190412_REVERSE_LENGTH=2509	0.381818181818182	55	5	1619	1783	-1	
scf0513003	gene22925	AT2G02800.2_Symbols:_APK2B_protein_kinase_2B_chr2:795515-	 799442_REVERSE_LENGTH=1532	0.457142857142857	70	7	927	1136	-1	
scf0513003	gene22925	AT4G30520.1_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr4:14908000- 14911307_REVERSE_LENGTH=2407	0.46875	64	4	1590	1781	-1	
scf0513003	gene22925	AT1G61420.1_Symbols:__S-	 locus_lectin_protein_kinase_family_protein_chr1:22660460- 22663963_REVERSE_LENGTH=2681	0.415094339622642	53	5	1705	1863	-1	
scf0513003	gene22925	AT5G18610.1_Symbols:__Protein_kinase_superfamily_protein_chr5:6192443	 -6195753_FORWARD_LENGTH=2005	0.316666666666667	60	6	805	984	-1	
scf0513003	gene22925	AT2G39660.1_Symbols:_BIK1_botrytis-induced_kinase1_chr2:16531688-	 16533931_FORWARD_LENGTH=1773	0.290697674418605	86	6	565	822	-1	
scf0513003	gene22925	AT1G56145.2_Symbols:__Leucine-	 rich_repeat_transmembrane_protein_kinase_chr1:21008149- 21014018_REVERSE_LENGTH=3280	0.338842975206612	121	4	2508	2870	-1	
scf0513003	gene22925	AT1G53440.1_Symbols:__Leucine-	 rich_repeat_transmembrane_protein_kinase_chr1:19945959- 19951562_FORWARD_LENGTH=3108	0.441176470588235	102	2	2289	2594	-1	
scf0513003	gene22925	AT4G01330.2_Symbols:__Protein_kinase_superfamily_protein_chr4:550349-	 553016_FORWARD_LENGTH=1986	0.415584415584416	77	13	1195	1425	-1	
scf0513003	gene22925	AT5G38560.1_Symbols:__Protein_kinase_superfamily_protein_chr5:1543924	 9-15443164_FORWARD_LENGTH=2798	0.314814814814815	54	10	2099	2260	-1	
scf0513003	gene22925	AT5G02070.1_Symbols:__Protein_kinase_family_protein_chr5:405895-	 408220_REVERSE_LENGTH=1974	0.358490566037736	53	5	1375	1533	-1	
scf0513003	gene22925	AT1G31420.2_Symbols:_FEI1_Leucine-	 rich_repeat_protein_kinase_family_protein_chr1:11249600- 11253915_FORWARD_LENGTH=2520	0.282051282051282	78	7	1623	1856	1	
scf0513003	gene22925	AT1G24030.1_Symbols:__Protein_kinase_superfamily_protein_chr1:85032	 34-8505460_FORWARD_LENGTH=1553	0.485294117647059	68	2	872	1075	1	
scf0513003	gene22925	AT2G01950.1_Symbols:_VH1,	 _BRL2_BRI1-like_2_chr2:440636-444276_REVERSE_LENGTH=3641	0.407407407407407	54	7	2848	3009	-1	
scf0513003	gene22925	AT2G30730.1_Symbols:__Protein_kinase_superfamily_protein_chr2:1309314	 5-13094677_FORWARD_LENGTH=1017	0.412844036697248	109	5	639	965	-1	
scf0513003	gene22925	AT3G25560.2_Symbols:_NIK2_NSP-interacting_kinase_2_chr3:9279513-	 9282688_REVERSE_LENGTH=2208	0.470588235294118	51	6	1529	1681	-1	
scf0513003	gene22925	AT3G16030.1_Symbols:_CES101_lectin_protein_kinase_family_protein_chr3	 :5439609-5442802_FORWARD_LENGTH=2553	0.377049180327869	61	6	1644	1826	-1	
scf0513003	gene22925	AT1G11340.1_Symbols:__S-	 locus_lectin_protein_kinase_family_protein_chr1:3814116- 3817420_REVERSE_LENGTH=2706	0.39622641509434	53	5	1815	1973	-1	
scf0513003	gene22925	AT2G42960.1_Symbols:__Protein_kinase_superfamily_protein_chr2:1786859	 7-17870630_REVERSE_LENGTH=1485	0.428571428571429	56	15	458	625	-1	
scf0513003	gene22925	AT4G00960.1_Symbols:__Protein_kinase_superfamily_protein_chr4:41436	 1-416180_FORWARD_LENGTH=1119	0.461538461538462	65	2	427	621	1	
scf0513003	gene22925	AT4G38830.1_Symbols:_CRK26_cysteine-rich_RLK_(RECEPTOR-	 like_protein_kinase)_26_chr4:18122326- 18124943_FORWARD_LENGTH=2011	0.358490566037736	53	5	1108	1266	-1	
scf0513003	gene22925	AT1G61860.1_Symbols:__Protein_kinase_superfamily_protein_chr1:2286285	 7-22864619_REVERSE_LENGTH=1392	0.278688524590164	61	8	730	912	-1	
scf0513003	gene22925	AT5G24080.1_Symbols:__Protein_kinase_superfamily_protein_chr5:8139253	 -8141122_REVERSE_LENGTH=1602	0.32258064516129	62	4	781	966	-1	
scf0513003	gene22925	AT4G23270.1_Symbols:_CRK19_cysteine-rich_RLK_(RECEPTOR-	 like_protein_kinase)_19_chr4:12171103- 12173925_FORWARD_LENGTH=2099	0.444444444444444	63	4	1065	1253	-1	
scf0513003	gene22925	AT2G43230.1_Symbols:__Protein_kinase_superfamily_protein_chr2:1796630	 7-17968726_FORWARD_LENGTH=1669	0.467889908256881	109	5	999	1325	-1	
scf0513003	gene22925	AT1G56130.1_Symbols:__Leucine-	 rich_repeat_transmembrane_protein_kinase_chr1:20994931- 21000887_REVERSE_LENGTH=3099	0.393258426966292	89	3	2502	2768	-1	
scf0513003	gene22925	AT2G21480.1_Symbols:__Malectin/receptor-	 like_protein_kinase_family_protein_chr2:9202753- 9205368_REVERSE_LENGTH=2616	0.346774193548387	124	3	1851	2222	-1	
scf0513003	gene22925	AT5G62710.1_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr5:25187303- 25190600_FORWARD_LENGTH=2225	0.254098360655738	122	4	1282	1647	-1	
scf0513003	gene22925	AT2G02220.1_Symbols:_ATPSKR1,	 _PSKR1_phytosulfokin_receptor_1_chr2:583978- 587124_REVERSE_LENGTH=3147	0.385135135135135	148	2	2517	2960	-1	
scf0513003	gene22961	AT3G46130.3_Symbols:_ATMYB48-2_myb_domain_protein_48_chr3:16945433-	 16946376_FORWARD_LENGTH=713	0.354838709677419	62	4	66	251	-1	
scf0513003	gene22961	AT3G23250.2_Symbols:_MYB15,_ATY19,	 _ATMYB15_myb_domain_protein_15_chr3:8309210- 8310826_FORWARD_LENGTH=1421	0.319444444444444	72	5	489	704	1	
scf0513003	gene22961	AT5G12870.1_Symbols:_ATMYB46,	 _MYB46_myb_domain_protein_46_chr5:4062724- 4064992_REVERSE_LENGTH=1111	0.423076923076923	52	6	289	444	1	
scf0513003	gene22961	AT1G18960.1_Symbols:__myb-	 like_HTH_transcriptional_regulator_family_protein_chr1:6 552752-6553940_FORWARD_LENGTH=1026	0.421052631578947	57	3	300	470	-1	
scf0513003	gene22961	AT4G13480.1_Symbols:_AtMYB79,	 _MYB79_myb_domain_protein_79_chr4:7836675- 7837684_FORWARD_LENGTH=817	0.410958904109589	73	4	90	308	1	
scf0513003	gene22961	AT3G46130.2_Symbols:_ATMYB48-1_myb_domain_protein_48_chr3:16945364-	 16946461_FORWARD_LENGTH=995	0.354838709677419	62	5	263	448	-1	
scf0513003	gene22961	AT4G17785.1_Symbols:_MYB39_myb_domain_protein_39_chr4:9881635-	 9883432_REVERSE_LENGTH=1379	0.365384615384615	104	4	109	420	1	
scf0513003	gene22961	AT4G00540.2_Symbols:_ATMYB3R2,_PC-MYB2,_MYB3R-2,	 _MYB3R2_myb_domain_protein_3r2_chr4:235214- 237582_REVERSE_LENGTH=1633	0.464788732394366	71	1	641	853	1	
scf0513003	gene22961	AT5G49330.1_Symbols:_MYB111,_ATMYB111,	 _PFG3_myb_domain_protein_111_chr5:19998952- 20001378_REVERSE_LENGTH=1309	0.318181818181818	88	4	127	390	1	
scf0513003	gene22961	AT5G59780.3_Symbols:_MYB59,	 _ATMYB59-3_myb_domain_protein_59_chr5:24082197- 24083424_REVERSE_LENGTH=1010	0.327272727272727	110	3	87	416	-1	
scf0513003	gene22961	AT4G01680.2_Symbols:_MYB55_myb_domain_protein_55_chr4:716021-	 717415_REVERSE_LENGTH=1248	0.474576271186441	59	10	227	403	1	
scf0513003	gene22961	AT3G46130.1_Symbols:_ATMYB48,_ATMYB48-3,	 _MYB48_myb_domain_protein_48_chr3:16945433- 16946376_FORWARD_LENGTH=771	0.354838709677419	62	4	124	309	-1	
scf0513003	gene22961	AT1G34670.1_Symbols:_AtMYB93,	 _MYB93_myb_domain_protein_93_chr1:12709128- 12710423_FORWARD_LENGTH=1098	0.388349514563107	103	4	42	350	1	
scf0513003	gene22961	AT3G18100.3_Symbols:_MYB4R1_myb_domain_protein_4r1_chr3:6200524-	 6204644_FORWARD_LENGTH=2626	0.253521126760563	71	3	1603	1815	1	
scf0513003	gene22961	AT5G17800.1_Symbols:_AtMYB56,	 _MYB56_myb_domain_protein_56_chr5:5877189- 5879331_FORWARD_LENGTH=1290	0.424657534246575	73	1	428	646	1	
scf0513003	gene22961	AT3G53200.1_Symbols:_AtMYB27,	 _MYB27_myb_domain_protein_27_chr3:19718282- 19719462_REVERSE_LENGTH=929	0.466666666666667	60	4	206	385	1	
scf0513003	gene22961	AT5G67300.1_Symbols:_ATMYBR1,_ATMYB44,_MYBR1,	 _MYB44_myb_domain_protein_r1_chr5:26854022- 26856006_FORWARD_LENGTH=1985	0.397058823529412	68	3	201	404	-1	
scf0513003	gene22961	AT5G49620.1_Symbols:_AtMYB78,	 _MYB78_myb_domain_protein_78_chr5:20137394- 20139384_REVERSE_LENGTH=1021	0.373333333333333	75	3	196	420	-1	
scf0513003	gene22961	AT3G13890.1_Symbols:_MYB26,_ATMYB26,	 _MS35_myb_domain_protein_26_chr3:4576744- 4578027_REVERSE_LENGTH=1104	0.376811594202899	69	8	168	374	1	
scf0513003	gene22961	AT5G26660.1_Symbols:_ATMYB86,	 _MYB86_myb_domain_protein_86_chr5:9331573- 9333174_REVERSE_LENGTH=1391	0.421052631578947	76	6	321	548	1	
scf0513003	gene22961	AT4G00540.1_Symbols:_ATMYB3R2,_PC-MYB2,_MYB3R-2,	 _MYB3R2_myb_domain_protein_3r2_chr4:234597- 237582_REVERSE_LENGTH=1540	0.464788732394366	71	1	635	847	1	
scf0513003	gene22961	AT5G06100.2_Symbols:_MYB33,	 _ATMYB33_myb_domain_protein_33_chr5:1837914- 1840727_FORWARD_LENGTH=2127	0.28	100	4	323	622	-1	
scf0513003	gene22961	AT5G10280.1_Symbols:_MYB92,_ATMYB92,	 _ATMYB64_myb_domain_protein_92_chr5:3232569- 3234210_FORWARD_LENGTH=1466	0.464788732394366	71	4	348	560	1	
scf0513003	gene22961	AT3G09230.1_Symbols:_AtMYB1,	 _MYB1_myb_domain_protein_1_chr3:2833398- 2835338_FORWARD_LENGTH=1448	0.4375	64	3	329	520	-1	
scf0513003	gene22961	AT5G56110.1_Symbols:_AtMYB103,_ATMYB80,_MYB103,	 _MS188_myb_domain_protein_103_chr5:22719191- 22720664_FORWARD_LENGTH=963	0.357894736842105	95	5	42	326	1	
scf0513003	gene22961	AT2G37630.1_Symbols:_ATPHAN,_AS1,_ATMYB91,	 _MYB91_myb- like_HTH_transcriptional_regulator_family_protein_chr2:1 5781615-15783433_REVERSE_LENGTH=1490	0.4	65	3	335	529	-1	
scf0513003	gene22961	AT1G79180.1_Symbols:_ATMYB63,	 _MYB63_myb_domain_protein_63_chr1:29786495- 29787802_FORWARD_LENGTH=1112	0.339130434782609	115	3	33	377	-1	
