scaffold	fragaria_gene	desc_1	desc_2	frac_ident	length	rank	start	end	strand
scf0512945	gene00249	AT4G32000.1_Symbols:__Protein_kinase_superfamily_protein_chr4:1547406	 2-15476655_REVERSE_LENGTH=1278	0.378787878787879	66	5	327	524	-1	
scf0512945	gene00249	AT4G23240.1_Symbols:_CRK16_cysteine-rich_RLK_(RECEPTOR-	 like_protein_kinase)_16_chr4:12160502- 12161954_REVERSE_LENGTH=1059	0.308823529411765	68	13	563	766	-1	
scf0512945	gene00249	AT5G37450.1_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr5:14852801- 14857098_REVERSE_LENGTH=2808	0.367647058823529	68	5	1800	2003	-1	
scf0512945	gene00249	AT1G61360.1_Symbols:__S-	 locus_lectin_protein_kinase_family_protein_chr1:22637728- 22641016_REVERSE_LENGTH=2647	0.331460674157303	178	16	1523	2056	1	
scf0512945	gene00249	AT4G23200.1_Symbols:_CRK12_cysteine-rich_RLK_(RECEPTOR-	 like_protein_kinase)_12_chr4:12145380- 12147934_REVERSE_LENGTH=1947	0.527027027027027	74	9	1247	1468	-1	
scf0512945	gene00249	AT3G08870.1_Symbols:__Concanavalin_A-	 like_lectin_protein_kinase_family_protein_chr3:2700355- 2702581_REVERSE_LENGTH=2227	0.387096774193548	62	7	1089	1274	-1	
scf0512945	gene00249	AT5G56890.1_Symbols:__Protein_kinase_superfamily_protein_chr5:2301052	 3-23015671_REVERSE_LENGTH=3732	0.581818181818182	55	2	2564	2728	1	
scf0512945	gene00249	AT5G45780.1_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr5:18566812- 18569625_REVERSE_LENGTH=1979	0.296875	64	6	1147	1338	-1	
scf0512945	gene00249	AT1G56720.2_Symbols:__Protein_kinase_superfamily_protein_chr1:2126342	 0-21266368_REVERSE_LENGTH=2069	0.424242424242424	66	5	902	1099	-1	
scf0512945	gene00249	AT3G14840.2_Symbols:__Leucine-	 rich_repeat_transmembrane_protein_kinase_chr3:4988107- 4994058_FORWARD_LENGTH=3394	0.339285714285714	56	11	2156	2323	1	
scf0512945	gene00249	AT1G10620.1_Symbols:__Protein_kinase_superfamily_protein_chr1:3509001	 -3511975_REVERSE_LENGTH=2157	0.384615384615385	52	6	1125	1280	-1	
scf0512945	gene00249	AT5G60320.1_Symbols:__Concanavalin_A-	 like_lectin_protein_kinase_family_protein_chr5:24270808- 24272835_FORWARD_LENGTH=2028	0.322033898305085	59	6	1113	1289	-1	
scf0512945	gene00249	AT4G01330.1_Symbols:__Protein_kinase_superfamily_protein_chr4:550420-	 552941_FORWARD_LENGTH=1837	0.25609756097561	82	6	1357	1602	1	
scf0512945	gene00249	AT4G11890.2_Symbols:__Protein_kinase_superfamily_protein_chr4:7147865	 -7149921_FORWARD_LENGTH=1612	0.431034482758621	58	7	533	706	-1	
scf0512945	gene00249	AT1G70740.1_Symbols:__Protein_kinase_superfamily_protein_chr1:2667363	 2-26675947_REVERSE_LENGTH=1753	0.353383458646617	133	8	487	885	1	
scf0512945	gene00249	AT1G61390.2_Symbols:__S-	 locus_lectin_protein_kinase_family_protein_chr1:22650338- 22654395_REVERSE_LENGTH=2735	0.417721518987342	79	14	1786	2022	1	
scf0512945	gene00249	AT5G38990.1_Symbols:__Malectin/receptor-	 like_protein_kinase_family_protein_chr5:15608814- 15611598_FORWARD_LENGTH=2785	0.409090909090909	66	2	1661	1858	1	
scf0512945	gene00249	AT1G61370.1_Symbols:__S-	 locus_lectin_protein_kinase_family_protein_chr1:22642096- 22645147_REVERSE_LENGTH=2445	0.317829457364341	129	17	1464	1850	1	
scf0512945	gene00249	AT1G17910.1_Symbols:__Wall-	 associated_kinase_family_protein_chr1:6159126- 6161615_FORWARD_LENGTH=2295	0.390625	64	3	1648	1839	1	
scf0512945	gene00249	AT4G23210.1_Symbols:_CRK13_cysteine-rich_RLK_(RECEPTOR-	 like_protein_kinase)_13_chr4:12148775- 12151418_REVERSE_LENGTH=2212	0.464788732394366	71	12	1355	1567	-1	
scf0512945	gene00249	AT4G04510.1_Symbols:_CRK38_cysteine-rich_RLK_(RECEPTOR-	 like_protein_kinase)_38_chr4:2242122- 2244930_FORWARD_LENGTH=2221	0.373493975903614	83	9	1334	1582	1	
scf0512945	gene00249	AT4G34440.1_Symbols:__Protein_kinase_superfamily_protein_chr4:1646582	 8-16468956_FORWARD_LENGTH=2317	0.392156862745098	51	6	1312	1464	-1	
scf0512945	gene00249	AT2G13790.1_Symbols:_ATSERK4,_SERK4,_BKK1,	 _BAK7_somatic_embryogenesis_receptor- like_kinase_4_chr2:5741820-5746793_FORWARD_LENGTH=2234	0.338709677419355	62	5	1687	1872	1	
scf0512945	gene00249	AT4G02010.1_Symbols:__Protein_kinase_superfamily_protein_chr4:881090-	 885399_FORWARD_LENGTH=2722	0.339449541284404	109	7	1800	2126	1	
scf0512945	gene00249	AT3G02810.1_Symbols:__Protein_kinase_superfamily_protein_chr3:608460-	 610985_REVERSE_LENGTH=2146	0.359375	64	3	459	650	1	
scf0512945	gene00249	AT1G19090.1_Symbols:_RKF2,	 _CRK1_receptor- like_serine/threonine_kinase_2_chr1:6590245- 6592816_FORWARD_LENGTH=2109	0.354838709677419	93	7	1169	1447	1	
scf0512945	gene00249	AT4G23180.1_Symbols:_CRK10,	 _RLK4_cysteine-rich_RLK_(RECEPTOR- like_protein_kinase)_10_chr4:12138137- 12140921_FORWARD_LENGTH=2185	0.409090909090909	110	12	1314	1643	1	
scf0512945	gene00249	AT1G15530.1_Symbols:__Concanavalin_A-	 like_lectin_protein_kinase_family_protein_chr1:5339961- 5341931_REVERSE_LENGTH=1971	0.455882352941176	68	4	1062	1265	-1	
scf0512945	gene00249	AT4G11890.1_Symbols:__Protein_kinase_superfamily_protein_chr4:7148248	 -7149921_FORWARD_LENGTH=1226	0.431034482758621	58	7	147	320	-1	
scf0512945	gene00249	AT5G39861.1_Symbols:__pseudogene,_similar_to_receptor_kinase_5,	 _blastp_match_of_69%_identity_and_5.6e-67_P- value_to_GP|16040952|dbj|BAB69683.1||AB041621_receptor_ki nase_5_{Brassica_rapa}_chr5:15960354- 15961397_REVERSE_LENGTH=1044	0.363636363636364	55	9	159	323	1	
scf0512945	gene00249	AT1G61360.2_Symbols:__S-	 locus_lectin_protein_kinase_family_protein_chr1:22637728- 22641825_REVERSE_LENGTH=2825	0.331460674157303	178	16	1701	2234	1	
scf0512945	gene00249	AT3G59750.1_Symbols:__Concanavalin_A-	 like_lectin_protein_kinase_family_protein_chr3:22069855- 22071821_REVERSE_LENGTH=1881	0.279411764705882	68	3	1537	1740	1	
scf0512945	gene00249	AT5G49770.1_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr5:20222669- 20227267_FORWARD_LENGTH=3032	0.301369863013699	73	4	2085	2303	-1	
scf0512945	gene00249	AT4G23140.2_Symbols:_CRK6_cysteine-rich_RLK_(RECEPTOR-	 like_protein_kinase)_6_chr4:12121383- 12124205_FORWARD_LENGTH=2225	0.508771929824561	57	16	1372	1542	1	
scf0512945	gene00249	AT5G10290.1_Symbols:__leucine-	 rich_repeat_transmembrane_protein_kinase_family_protein_c hr5:3235295-3238719_REVERSE_LENGTH=2206	0.462962962962963	54	6	1049	1210	-1	
scf0512945	gene00249	AT4G02410.1_Symbols:__Concanavalin_A-	 like_lectin_protein_kinase_family_protein_chr4:1059889- 1062153_REVERSE_LENGTH=2265	0.274509803921569	51	9	1391	1543	-1	
scf0512945	gene00249	AT1G20650.1_Symbols:__Protein_kinase_superfamily_protein_chr1:7158244	 -7160526_REVERSE_LENGTH=1828	0.265822784810127	79	7	733	969	-1	
scf0512945	gene00249	AT4G21400.1_Symbols:_CRK28_cysteine-rich_RLK_(RECEPTOR-	 like_protein_kinase)_28_chr4:11399131- 11401709_REVERSE_LENGTH=2223	0.37037037037037	54	15	1031	1192	-1	
scf0512945	gene00249	AT2G39360.1_Symbols:__Protein_kinase_superfamily_protein_chr2:1643747	 2-16440154_REVERSE_LENGTH=2683	0.330508474576271	118	4	1552	1905	-1	
scf0512945	gene00249	AT4G11890.4_Symbols:__Protein_kinase_superfamily_protein_chr4:7148221	 -7149921_FORWARD_LENGTH=1257	0.442307692307692	52	5	574	729	-1	
scf0512945	gene00249	AT1G29750.2_Symbols:_RKF1_receptor-	 like_kinase_in_flowers_1_chr1:10413881- 10420524_REVERSE_LENGTH=3311	0.352941176470588	51	8	2074	2226	1	
scf0512945	gene00249	AT4G11490.1_Symbols:_CRK33_cysteine-rich_RLK_(RECEPTOR-	 like_protein_kinase)_33_chr4:6978848- 6981548_FORWARD_LENGTH=1911	0.344827586206897	58	11	1361	1534	-1	
scf0512945	gene00249	AT5G60300.3_Symbols:__Concanavalin_A-	 like_lectin_protein_kinase_family_protein_chr5:24264622- 24268029_FORWARD_LENGTH=2498	0.254901960784314	51	8	1189	1341	-1	
scf0512945	gene00249	AT1G16260.2_Symbols:__Wall-	 associated_kinase_family_protein_chr1:5559579- 5562113_REVERSE_LENGTH=2336	0.372093023255814	172	1	1176	1691	1	
scf0512945	gene00249	AT1G09440.1_Symbols:__Protein_kinase_superfamily_protein_chr1:3045513	 -3047893_REVERSE_LENGTH=1593	0.509803921568627	51	5	1107	1259	-1	
scf0512945	gene00249	AT4G05200.1_Symbols:_CRK25_cysteine-rich_RLK_(RECEPTOR-	 like_protein_kinase)_25_chr4:2679723- 2682309_REVERSE_LENGTH=2098	0.313432835820896	67	11	1290	1490	1	
scf0512945	gene00249	AT4G23290.2_Symbols:_CRK21_cysteine-rich_RLK_(RECEPTOR-	 like_protein_kinase)_21_chr4:12177738- 12180826_REVERSE_LENGTH=2261	0.361904761904762	105	9	1482	1796	-1	
scf0512945	gene00249	AT1G61430.1_Symbols:__S-	 locus_lectin_protein_kinase_family_protein_chr1:22664669- 22668360_REVERSE_LENGTH=2909	0.317073170731707	82	22	2027	2272	1	
scf0512945	gene00249	AT4G21370.1_Symbols:_PSEUDOSRKA_S-locus_protein_kinase,	 _putative_chr4:11383884-11387136_REVERSE_LENGTH=2559	0.402298850574713	87	24	1886	2146	-1	
scf0512945	gene00249	AT1G67520.1_Symbols:__lectin_protein_kinase_family_protein_chr1:25302	 726-25305857_REVERSE_LENGTH=2387	0.35632183908046	87	18	1241	1501	1	
scf0512945	gene00249	AT1G61460.1_Symbols:__S-locus_protein_kinase,	 _putative_chr1:22674198-22677713_REVERSE_LENGTH=2585	0.377049180327869	61	16	1575	1757	-1	
scf0512945	gene00249	AT1G70450.1_Symbols:__Protein_kinase_superfamily_protein_chr1:2655257	 6-26554437_FORWARD_LENGTH=1185	0.333333333333333	54	4	826	987	1	
scf0512945	gene00249	AT1G53430.1_Symbols:__Leucine-	 rich_repeat_transmembrane_protein_kinase_chr1:19935167- 19941088_FORWARD_LENGTH=3353	0.328947368421053	76	10	2084	2311	1	
scf0512945	gene00249	AT5G10530.1_Symbols:__Concanavalin_A-	 like_lectin_protein_kinase_family_protein_chr5:3324978- 3326933_REVERSE_LENGTH=1956	0.451612903225806	62	2	1081	1266	1	
scf0512945	gene00249	AT4G23140.1_Symbols:_CRK6_cysteine-rich_RLK_(RECEPTOR-	 like_protein_kinase)_6_chr4:12121383- 12124205_FORWARD_LENGTH=2207	0.338235294117647	68	12	1000	1203	-1	
scf0512945	gene00249	AT1G34300.1_Symbols:__lectin_protein_kinase_family_protein_chr1:12503	 406-12506048_FORWARD_LENGTH=2643	0.409638554216867	166	1	1599	2096	1	
scf0512945	gene00249	AT4G23210.2_Symbols:_CRK13_cysteine-rich_RLK_(RECEPTOR-	 like_protein_kinase)_13_chr4:12148775- 12151418_REVERSE_LENGTH=2226	0.464788732394366	71	14	1355	1567	-1	
scf0512945	gene00249	AT4G21410.1_Symbols:_CRK29_cysteine-rich_RLK_(RECEPTOR-	 like_protein_kinase)_29_chr4:11402314- 11405056_REVERSE_LENGTH=2220	0.388888888888889	72	15	1087	1302	1	
scf0512945	gene00249	AT5G16900.1_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr5:5555254- 5559715_FORWARD_LENGTH=2601	0.3	60	2	2347	2526	1	
scf0512945	gene00249	AT1G56145.1_Symbols:__Leucine-	 rich_repeat_transmembrane_protein_kinase_chr1:21008093- 21014012_REVERSE_LENGTH=3249	0.364705882352941	85	9	2149	2403	-1	
scf0512945	gene00249	AT1G11050.1_Symbols:__Protein_kinase_superfamily_protein_chr1:3681888	 -3684169_FORWARD_LENGTH=2282	0.462686567164179	67	4	874	1074	-1	
scf0512945	gene00249	AT1G16670.1_Symbols:__Protein_kinase_superfamily_protein_chr1:5697324	 -5699769_FORWARD_LENGTH=1720	0.314814814814815	54	8	685	846	-1	
scf0512945	gene00249	AT1G53430.2_Symbols:__Leucine-	 rich_repeat_transmembrane_protein_kinase_chr1:19935163- 19941088_FORWARD_LENGTH=3843	0.328947368421053	76	10	2574	2801	1	
scf0512945	gene00249	AT4G23130.2_Symbols:_CRK5,	 _RLK6_cysteine-rich_RLK_(RECEPTOR- like_protein_kinase)_5_chr4:12117598- 12120134_REVERSE_LENGTH=2082	0.394594594594595	185	9	1043	1597	1	
scf0512945	gene00249	AT3G45410.1_Symbols:__Concanavalin_A-	 like_lectin_protein_kinase_family_protein_chr3:16653899- 16656013_REVERSE_LENGTH=2115	0.38961038961039	77	6	1041	1271	-1	
scf0512945	gene00249	AT4G27290.1_Symbols:__S-	 locus_lectin_protein_kinase_family_protein_chr4:13666281- 13669202_FORWARD_LENGTH=2352	0.518987341772152	79	21	1730	1966	-1	
scf0512945	gene00249	AT5G49760.1_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr5:20216372- 20221299_FORWARD_LENGTH=3416	0.283783783783784	74	4	2207	2428	-1	
scf0512945	gene00249	AT5G01560.1_Symbols:_LECRKA4.3_lectin_receptor_kinase_a4.3_chr5:21813	 8-220530_REVERSE_LENGTH=2393	0.405797101449275	69	2	1447	1653	1	
scf0512945	gene00249	AT2G01820.1_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr2:357431- 360681_REVERSE_LENGTH=3065	0.384615384615385	52	7	2046	2201	-1	
scf0512945	gene00249	AT2G20300.1_Symbols:_ALE2_Protein_kinase_superfamily_protein_chr2:875	 5925-8760222_REVERSE_LENGTH=3162	0.392156862745098	51	5	1409	1561	-1	
scf0512945	gene00249	AT1G70520.1_Symbols:_CRK2_cysteine-rich_RLK_(RECEPTOR-	 like_protein_kinase)_2_chr1:26584729- 26587419_REVERSE_LENGTH=2194	0.377551020408163	98	8	1216	1509	1	
scf0512945	gene00249	AT1G70530.1_Symbols:_CRK3_cysteine-rich_RLK_(RECEPTOR-	 like_protein_kinase)_3_chr1:26588750- 26591379_REVERSE_LENGTH=1941	0.345238095238095	84	9	1184	1435	1	
scf0512945	gene00249	AT3G58690.1_Symbols:__Protein_kinase_superfamily_protein_chr3:2170917	 0-21711381_FORWARD_LENGTH=1537	0.346153846153846	52	4	752	907	-1	
scf0512945	gene00249	AT4G04570.1_Symbols:_CRK40_cysteine-rich_RLK_(RECEPTOR-	 like_protein_kinase)_40_chr4:2289959- 2292755_FORWARD_LENGTH=2089	0.333333333333333	60	7	1198	1377	1	
scf0512945	gene00249	AT1G29720.1_Symbols:__Leucine-	 rich_repeat_transmembrane_protein_kinase_chr1:10393797- 10399873_REVERSE_LENGTH=3259	0.368421052631579	76	8	2131	2358	-1	
scf0512945	gene00249	AT5G01542.1_Symbols:__Potential_natural_antisense_gene,	 _locus_overlaps_with_AT5G01540_chr5:211257- 213471_FORWARD_LENGTH=2215	0.525423728813559	59	2	521	697	-1	
scf0512945	gene00249	AT1G56720.3_Symbols:__Protein_kinase_superfamily_protein_chr1:2126342	 0-21266015_REVERSE_LENGTH=1838	0.424242424242424	66	5	671	868	-1	
scf0512945	gene00249	AT1G29740.1_Symbols:__Leucine-	 rich_repeat_transmembrane_protein_kinase_chr1:10407379- 10412997_REVERSE_LENGTH=3237	0.393939393939394	99	5	1980	2276	-1	
scf0512945	gene00249	AT1G70130.1_Symbols:__Concanavalin_A-	 like_lectin_protein_kinase_family_protein_chr1:26409743- 26411801_REVERSE_LENGTH=1971	0.323529411764706	68	4	1627	1830	1	
scf0512945	gene00249	AT1G70460.1_Symbols:_RHS10_root_hair_specific_10_chr1:26555846-	 26559284_FORWARD_LENGTH=2732	0.351851851851852	54	4	2044	2205	1	
scf0512945	gene00249	AT2G19130.1_Symbols:__S-	 locus_lectin_protein_kinase_family_protein_chr2:8293682- 8296275_FORWARD_LENGTH=2594	0.35	60	12	1875	2054	-1	
scf0512945	gene00249	AT4G04540.1_Symbols:_CRK39_cysteine-rich_RLK_(RECEPTOR-	 like_protein_kinase)_39_chr4:2259580- 2262138_FORWARD_LENGTH=1980	0.423728813559322	59	7	1047	1223	1	
scf0512945	gene00249	AT1G79620.1_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr1:29957562- 29962305_REVERSE_LENGTH=3118	0.300970873786408	103	9	2314	2622	1	
scf0512945	gene00249	AT1G65800.1_Symbols:_ARK2,	 _RK2_receptor_kinase_2_chr1:24473121- 24476715_FORWARD_LENGTH=2781	0.452830188679245	53	25	1895	2053	-1	
scf0512945	gene00249	AT1G53420.1_Symbols:__Leucine-	 rich_repeat_transmembrane_protein_kinase_chr1:19926626- 19931494_REVERSE_LENGTH=2862	0.329787234042553	94	8	1864	2145	-1	
scf0512945	gene00249	AT1G49270.1_Symbols:__Protein_kinase_superfamily_protein_chr1:1822733	 4-18230227_REVERSE_LENGTH=2100	0.359375	64	7	1258	1449	-1	
scf0512945	gene00249	AT1G56720.1_Symbols:__Protein_kinase_superfamily_protein_chr1:2126342	 0-21265620_REVERSE_LENGTH=1750	0.424242424242424	66	5	583	780	-1	
scf0512945	gene00249	AT5G11020.1_Symbols:__Protein_kinase_superfamily_protein_chr5:3486242	 -3489234_REVERSE_LENGTH=1750	0.392857142857143	168	1	612	1115	1	
scf0512945	gene00249	AT1G70740.2_Symbols:__Protein_kinase_superfamily_protein_chr1:2667363	 1-26675990_REVERSE_LENGTH=1833	0.353383458646617	133	8	530	928	1	
scf0512945	gene00249	AT1G61500.1_Symbols:__S-	 locus_lectin_protein_kinase_family_protein_chr1:22689729- 22692881_REVERSE_LENGTH=2415	0.311377245508982	167	19	1422	1922	1	
scf0512945	gene00249	AT4G30520.1_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr4:14908000- 14911307_REVERSE_LENGTH=2407	0.352941176470588	51	4	1276	1428	1	
scf0512945	gene00249	AT1G11410.1_Symbols:__S-	 locus_lectin_protein_kinase_family_protein_chr1:3841286- 3844432_FORWARD_LENGTH=2686	0.392307692307692	130	27	1745	2134	-1	
scf0512945	gene00249	AT5G18610.1_Symbols:__Protein_kinase_superfamily_protein_chr5:6192443	 -6195753_FORWARD_LENGTH=2005	0.307692307692308	78	6	202	435	1	
scf0512945	gene00249	AT1G61420.1_Symbols:__S-	 locus_lectin_protein_kinase_family_protein_chr1:22660460- 22663963_REVERSE_LENGTH=2681	0.360655737704918	61	20	1590	1772	-1	
scf0512945	gene00249	AT1G49100.1_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr1:18166147- 18170105_REVERSE_LENGTH=2667	0.379310344827586	58	3	1761	1934	-1	
scf0512945	gene00249	AT1G56145.2_Symbols:__Leucine-	 rich_repeat_transmembrane_protein_kinase_chr1:21008149- 21014018_REVERSE_LENGTH=3280	0.376623376623377	77	9	2155	2385	-1	
scf0512945	gene00249	AT1G61490.1_Symbols:__S-	 locus_lectin_protein_kinase_family_protein_chr1:22685154- 22688267_REVERSE_LENGTH=2415	0.344262295081967	61	22	1418	1600	-1	
scf0512945	gene00249	AT3G46400.1_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr3:17073196- 17077328_FORWARD_LENGTH=2652	0.43859649122807	57	2	2145	2315	-1	
scf0512945	gene00249	AT4G01330.2_Symbols:__Protein_kinase_superfamily_protein_chr4:550349-	 553016_FORWARD_LENGTH=1986	0.25609756097561	82	6	1428	1673	1	
scf0512945	gene00249	AT5G38560.1_Symbols:__Protein_kinase_superfamily_protein_chr5:1543924	 9-15443164_FORWARD_LENGTH=2798	0.508474576271186	59	2	1880	2056	1	
scf0512945	gene00249	AT1G53440.1_Symbols:__Leucine-	 rich_repeat_transmembrane_protein_kinase_chr1:19945959- 19951562_FORWARD_LENGTH=3108	0.363636363636364	77	10	1997	2227	1	
scf0512945	gene00249	AT1G31420.2_Symbols:_FEI1_Leucine-	 rich_repeat_protein_kinase_family_protein_chr1:11249600- 11253915_FORWARD_LENGTH=2520	0.320754716981132	53	6	1540	1698	-1	
scf0512945	gene00249	AT2G01950.1_Symbols:_VH1,	 _BRL2_BRI1-like_2_chr2:440636-444276_REVERSE_LENGTH=3641	0.378787878787879	66	5	2539	2736	-1	
scf0512945	gene00249	AT4G23310.1_Symbols:_CRK23_cysteine-rich_RLK_(RECEPTOR-	 like_protein_kinase)_23_chr4:12185737- 12188763_FORWARD_LENGTH=2493	0.4625	80	9	1805	2044	-1	
scf0512945	gene00249	AT3G16030.1_Symbols:_CES101_lectin_protein_kinase_family_protein_chr3	 :5439609-5442802_FORWARD_LENGTH=2553	0.384615384615385	91	22	1904	2176	-1	
scf0512945	gene00249	AT4G02420.1_Symbols:__Concanavalin_A-	 like_lectin_protein_kinase_family_protein_chr4:1064363- 1066372_REVERSE_LENGTH=2010	0.317460317460317	63	5	1105	1293	-1	
scf0512945	gene00249	AT1G11340.1_Symbols:__S-	 locus_lectin_protein_kinase_family_protein_chr1:3814116- 3817420_REVERSE_LENGTH=2706	0.390625	64	26	1691	1882	-1	
scf0512945	gene00249	AT2G42960.1_Symbols:__Protein_kinase_superfamily_protein_chr2:1786859	 7-17870630_REVERSE_LENGTH=1485	0.541666666666667	72	5	516	731	-1	
scf0512945	gene00249	AT4G21230.1_Symbols:_CRK27_cysteine-rich_RLK_(RECEPTOR-	 like_protein_kinase)_27_chr4:11319139- 11321679_REVERSE_LENGTH=2034	0.333333333333333	54	11	1009	1170	-1	
scf0512945	gene00249	AT5G24080.1_Symbols:__Protein_kinase_superfamily_protein_chr5:8139253	 -8141122_REVERSE_LENGTH=1602	0.381818181818182	55	6	510	674	-1	
scf0512945	gene00249	AT1G61860.1_Symbols:__Protein_kinase_superfamily_protein_chr1:2286285	 7-22864619_REVERSE_LENGTH=1392	0.578947368421053	57	4	687	857	-1	
scf0512945	gene00249	AT4G38830.1_Symbols:_CRK26_cysteine-rich_RLK_(RECEPTOR-	 like_protein_kinase)_26_chr4:18122326- 18124943_FORWARD_LENGTH=2011	0.313725490196078	51	10	1505	1657	-1	
scf0512945	gene00249	AT4G23270.1_Symbols:_CRK19_cysteine-rich_RLK_(RECEPTOR-	 like_protein_kinase)_19_chr4:12171103- 12173925_FORWARD_LENGTH=2099	0.380952380952381	63	10	941	1129	-1	
scf0512945	gene00249	AT4G11500.1_Symbols:__pseudogene,	 _similar_to_putative_receptor-like_serine- threonine_protein_kinase, _blastp_match_of_59%_identity_and_6.5e-66_P- value_to_GP|18076583|emb|CAC84552.1||AJ306626_putative_re ceptor-like_serine- threonine_protein_kinase_{Solanum_tuberosum}_chr4:6982597 -6983619_FORWARD_LENGTH=1023	0.492307692307692	65	13	244	438	-1	
scf0512945	gene00249	AT1G56130.1_Symbols:__Leucine-	 rich_repeat_transmembrane_protein_kinase_chr1:20994931- 21000887_REVERSE_LENGTH=3099	0.35632183908046	87	6	2067	2327	-1	
scf0512945	gene00249	AT2G02220.1_Symbols:_ATPSKR1,	 _PSKR1_phytosulfokin_receptor_1_chr2:583978- 587124_REVERSE_LENGTH=3147	0.343283582089552	67	5	2190	2390	-1	
