scaffold	fragaria_gene	desc_1	desc_2	frac_ident	length	rank	start	end	strand
scf0512983	gene01295	AT5G12100.1_Symbols:__pentatricopeptide_(PPR)_repeat-	 containing_protein_chr5:3911363- 3914080_FORWARD_LENGTH=2718	0.280487804878049	82	29	1391	1636	1	
scf0512983	gene01295	AT5G40060.1_Symbols:__Disease_resistance_protein_(NBS-	 LRR_class)_family_chr5:16034576- 16039096_FORWARD_LENGTH=3866	0.396825396825397	63	6	181	369	-1	
scf0512983	gene01295	AT2G32630.1_Symbols:__Pentatricopeptide_repeat_(PPR-	 like)_superfamily_protein_chr2:13844834- 13846708_FORWARD_LENGTH=1875	0.2875	80	15	1609	1848	1	
scf0512983	gene01295	AT5G40920.1_Symbols:__pseudogene,	 _disease_resistance_protein_(TIR-NBS-LRR_class), _putative,_domain_signature_TIR-NBS-LRR_exists, _suggestive_of_a_disease_resistance_protein._chr5:164006 54-16404325_FORWARD_LENGTH=3380	0.291666666666667	72	7	155	370	-1	
scf0512983	gene01295	AT1G09900.1_Symbols:__Pentatricopeptide_repeat_(PPR-	 like)_superfamily_protein_chr1:3218133- 3219929_FORWARD_LENGTH=1797	0.25974025974026	77	20	568	798	1	
scf0512983	gene01295	AT1G27180.1_Symbols:__disease_resistance_protein_(TIR-NBS-	 LRR_class), _putative_chr1:9439859-9446106_FORWARD_LENGTH=4959	0.428571428571429	70	4	645	854	-1	
scf0512983	gene01295	AT3G23020.1_Symbols:__Tetratricopeptide_repeat_(TPR)-	 like_superfamily_protein_chr3:8177215- 8179743_REVERSE_LENGTH=2529	0.349206349206349	63	31	1170	1358	-1	
scf0512983	gene01295	AT1G72920.1_Symbols:__Toll-Interleukin-	 Resistance_(TIR)_domain_family_protein_chr1:27437928- 27439091_FORWARD_LENGTH=1070	0.319327731092437	119	3	44	400	-1	
scf0512983	gene01295	AT5G40100.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr5:16043929- 16047355_FORWARD_LENGTH=3101	0.323943661971831	71	4	81	293	-1	
scf0512983	gene01295	AT5G38730.1_Symbols:__Tetratricopeptide_repeat_(TPR)-	 like_superfamily_protein_chr5:15510901- 15512691_FORWARD_LENGTH=1791	0.273972602739726	146	16	454	891	1	
scf0512983	gene01295	AT1G63870.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr1:23707131- 23711901_REVERSE_LENGTH=3096	0.365079365079365	63	5	172	360	-1	
scf0512983	gene01295	AT1G56510.1_Symbols:_WRR4,	 _ADR2_Disease_resistance_protein_(TIR-NBS- LRR_class)_chr1:21167589-21173632_FORWARD_LENGTH=3657	0.453125	64	3	277	468	-1	
scf0512983	gene01295	AT5G28370.1_Symbols:__Pentatricopeptide_repeat_(PPR)_superfamily_prot	 ein_chr5:10332375-10334571_REVERSE_LENGTH=2197	0.297872340425532	94	10	1391	1672	1	
scf0512983	gene01295	AT3G16890.1_Symbols:_PPR40_pentatricopeptide_(PPR)_domain_protein_40_	 chr3:5768401-5770380_REVERSE_LENGTH=1980	0.263736263736264	91	18	499	771	1	
scf0512983	gene01295	AT1G72890.2_Symbols:__Disease_resistance_protein_(TIR-	 NBS_class)_chr1:27429916-27431960_FORWARD_LENGTH=1529	0.338842975206612	121	5	149	511	-1	
scf0512983	gene01295	AT1G56520.2_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr1:21174664- 21178974_REVERSE_LENGTH=3624	0.46875	64	3	216	407	-1	
scf0512983	gene01295	AT5G46490.2_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr5:18850776- 18853843_FORWARD_LENGTH=2649	0.372549019607843	51	2	946	1098	1	
scf0512983	gene01295	AT1G17600.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr1:6052936- 6056664_REVERSE_LENGTH=3332	0.422018348623853	109	3	128	454	-1	
scf0512983	gene01295	AT1G64070.1_Symbols:_RLM1_Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr1:23779949- 23783449_FORWARD_LENGTH=2994	0.473684210526316	76	3	135	362	-1	
scf0512983	gene01295	AT1G72910.1_Symbols:__Toll-Interleukin-Resistance_(TIR)_domain-	 containing_protein_chr1:27435614- 27437144_FORWARD_LENGTH=1420	0.333333333333333	132	4	45	440	-1	
scf0512983	gene01295	AT5G04810.1_Symbols:__pentatricopeptide_(PPR)_repeat-	 containing_protein_chr5:1390034- 1393930_FORWARD_LENGTH=3044	0.316666666666667	60	18	1261	1440	1	
scf0512983	gene01295	AT1G03560.1_Symbols:__Pentatricopeptide_repeat_(PPR-	 like)_superfamily_protein_chr1:890156- 892410_REVERSE_LENGTH=2255	0.338709677419355	62	11	1303	1488	1	
scf0512983	gene01295	AT3G16710.1_Symbols:__Pentatricopeptide_repeat_(PPR)_superfamily_prot	 ein_chr3:5690020-5691543_FORWARD_LENGTH=1524	0.285714285714286	56	20	814	981	1	
scf0512983	gene01295	AT2G31400.1_Symbols:_GUN1_genomes_uncoupled_1_chr2:13387004-	 13390706_REVERSE_LENGTH=3110	0.283333333333333	60	22	871	1050	1	
scf0512983	gene01295	AT5G41740.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr5:16688626- 16693119_FORWARD_LENGTH=3644	0.448275862068966	58	2	878	1051	1	
scf0512983	gene01295	AT1G63330.1_Symbols:__Pentatricopeptide_repeat_(PPR)_superfamily_prot	 ein_chr1:23489840-23491519_FORWARD_LENGTH=1680	0.291666666666667	72	24	1387	1602	1	
scf0512983	gene01295	AT1G31540.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr1:11290948- 11293753_REVERSE_LENGTH=2490	0.274509803921569	51	3	339	491	1	
scf0512983	gene01295	AT5G16420.1_Symbols:__Pentatricopeptide_repeat_(PPR-	 like)_superfamily_protein_chr5:5368034- 5369641_FORWARD_LENGTH=1608	0.268041237113402	97	13	1192	1482	1	
scf0512983	gene01295	AT1G63860.2_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr1:23701485- 23706005_REVERSE_LENGTH=3287	0.402985074626866	67	5	162	362	-1	
scf0512983	gene01295	AT5G61400.1_Symbols:__Pentatricopeptide_repeat_(PPR)_superfamily_prot	 ein_chr5:24681550-24683514_FORWARD_LENGTH=1965	0.275862068965517	58	13	1324	1497	1	
scf0512983	gene01295	AT1G12700.1_Symbols:__ATP_binding;nucleic_acid_binding;helicases_chr1	 :4323556-4326333_REVERSE_LENGTH=2480	0.285714285714286	119	22	976	1332	-1	
scf0512983	gene01295	AT2G15630.1_Symbols:__Pentatricopeptide_repeat_(PPR)_superfamily_prot	 ein_chr2:6814521-6816404_FORWARD_LENGTH=1884	0.252631578947368	95	17	1090	1374	1	
scf0512983	gene01295	AT5G41750.2_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr5:16693909- 16697928_FORWARD_LENGTH=3746	0.462962962962963	54	3	336	497	-1	
scf0512983	gene01295	AT4G16990.2_Symbols:_RLM3_disease_resistance_protein_(TIR-	 NBS_class), _putative_chr4:9560135-9565454_FORWARD_LENGTH=2640	0.515151515151515	66	4	170	367	-1	
scf0512983	gene01295	AT1G51965.1_Symbols:_ABO5_ABA_Overly-Sensitive_5_chr1:19312078-	 19314145_REVERSE_LENGTH=1953	0.268292682926829	82	25	1633	1878	1	
scf0512983	gene01295	AT1G62680.1_Symbols:__Pentatricopeptide_repeat_(PPR)_superfamily_prot	 ein_chr1:23207090-23209913_REVERSE_LENGTH=2301	0.327731092436975	119	18	671	1027	-1	
scf0512983	gene01295	AT2G14080.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr2:5925186- 5929600_FORWARD_LENGTH=3687	0.515625	64	3	330	521	-1	
scf0512983	gene01295	AT3G53700.1_Symbols:_MEE40_Pentatricopeptide_repeat_(PPR)_superfamily	 _protein_chr3:19900280-19902884_FORWARD_LENGTH=2605	0.320987654320988	81	25	1001	1243	-1	
scf0512983	gene01295	AT1G20300.1_Symbols:__Pentatricopeptide_repeat_(PPR)_superfamily_prot	 ein_chr1:7029629-7031535_FORWARD_LENGTH=1907	0.274193548387097	62	14	814	999	1	
scf0512983	gene01295	AT5G28460.1_Symbols:__Pentatricopeptide_repeat_(PPR)_superfamily_prot	 ein_chr5:10374899-10377304_FORWARD_LENGTH=2406	0.297872340425532	94	10	1406	1687	1	
scf0512983	gene01295	AT3G44630.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr3:16196046- 16201225_FORWARD_LENGTH=4066	0.36	75	4	440	664	-1	
scf0512983	gene01295	AT5G41170.1_Symbols:__Pentatricopeptide_repeat_(PPR-	 like)_superfamily_protein_chr5:16478486- 16480584_REVERSE_LENGTH=2099	0.262135922330097	103	17	1411	1719	1	
scf0512983	gene01295	AT5G24830.1_Symbols:__Tetratricopeptide_repeat_(TPR)-	 like_superfamily_protein_chr5:8530978- 8533867_FORWARD_LENGTH=2554	0.354838709677419	62	17	1220	1405	-1	
scf0512983	gene01295	AT1G31840.1_Symbols:__Tetratricopeptide_repeat_(TPR)-	 like_superfamily_protein_chr1:11424006- 11426528_FORWARD_LENGTH=2523	0.278195488721804	133	20	1881	2279	-1	
scf0512983	gene01295	AT4G26680.2_Symbols:__Tetratricopeptide_repeat_(TPR)-	 like_superfamily_protein_chr4:13454853- 13456631_FORWARD_LENGTH=1602	0.324324324324324	74	8	664	885	1	
scf0512983	gene01295	AT3G44670.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr3:16216950- 16221617_FORWARD_LENGTH=3965	0.508474576271186	59	3	539	715	-1	
scf0512983	gene01295	AT4G09430.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr4:5970932- 5975375_FORWARD_LENGTH=3120	0.283950617283951	81	5	43	285	-1	
scf0512983	gene01295	AT5G18350.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr5:6074069- 6078569_REVERSE_LENGTH=3738	0.459459459459459	74	4	153	374	-1	
scf0512983	gene01295	AT4G16940.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr4:9533149- 9537604_REVERSE_LENGTH=3538	0.406779661016949	59	2	803	979	1	
scf0512983	gene01295	AT1G31840.2_Symbols:__Tetratricopeptide_repeat_(TPR)-	 like_superfamily_protein_chr1:11423906- 11426714_FORWARD_LENGTH=2722	0.278195488721804	133	19	1894	2292	-1	
scf0512983	gene01295	AT5G46580.1_Symbols:__pentatricopeptide_(PPR)_repeat-	 containing_protein_chr5:18897445- 18899645_REVERSE_LENGTH=2201	0.31	100	13	970	1269	1	
scf0512983	gene01295	AT1G64100.2_Symbols:__pentatricopeptide_(PPR)_repeat-	 containing_protein_chr1:23791585- 23795563_FORWARD_LENGTH=2421	0.324786324786325	117	25	1377	1727	-1	
scf0512983	gene01295	AT1G72950.1_Symbols:__Disease_resistance_protein_(TIR-	 NBS_class)_chr1:27444585-27445980_FORWARD_LENGTH=1306	0.313559322033898	118	5	34	387	-1	
scf0512983	gene01295	AT5G46270.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr5:18764349- 18769090_REVERSE_LENGTH=3904	0.377358490566038	53	2	901	1059	1	
scf0512983	gene01295	AT3G51570.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr3:19126358- 19130456_FORWARD_LENGTH=3681	0.313953488372093	86	2	802	1059	1	
scf0512983	gene01295	AT4G08450.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr4:5365610- 5371101_FORWARD_LENGTH=3705	0.383333333333333	60	2	844	1023	1	
scf0512983	gene01295	AT2G17525.1_Symbols:__Pentatricopeptide_repeat_(PPR)_superfamily_prot	 ein_chr2:7623826-7626186_FORWARD_LENGTH=2290	0.298507462686567	67	8	1326	1526	1	
scf0512983	gene01295	AT5G46520.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr5:18867767- 18872415_FORWARD_LENGTH=4019	0.358490566037736	53	2	944	1102	1	
scf0512983	gene01295	AT3G06920.1_Symbols:__Tetratricopeptide_repeat_(TPR)-	 like_superfamily_protein_chr3:2181717- 2184449_FORWARD_LENGTH=2616	0.253246753246753	154	26	229	690	1	
scf0512983	gene01295	AT5G44510.1_Symbols:_TAO1_target_of_AVRB_operation1_chr5:17929673-	 17934188_REVERSE_LENGTH=3564	0.297619047619048	84	6	190	441	-1	
scf0512983	gene01295	AT4G11690.1_Symbols:__Pentatricopeptide_repeat_(PPR-	 like)_superfamily_protein_chr4:7056254- 7057954_FORWARD_LENGTH=1701	0.275	80	19	1216	1455	1	
scf0512983	gene01295	AT5G38340.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr5:15320507- 15324061_FORWARD_LENGTH=3180	0.515151515151515	66	3	294	491	-1	
scf0512983	gene01295	AT4G16390.1_Symbols:_SVR7_pentatricopeptide_(PPR)_repeat-	 containing_protein_chr4:9257958- 9260277_FORWARD_LENGTH=2320	0.258928571428571	112	13	931	1266	1	
scf0512983	gene01295	AT5G58120.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr5:23517492- 23521067_FORWARD_LENGTH=3281	0.413793103448276	58	5	208	381	-1	
scf0512983	gene01295	AT2G17060.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr2:7422411- 7426877_FORWARD_LENGTH=3588	0.316666666666667	60	4	186	365	-1	
scf0512983	gene01295	AT1G62910.1_Symbols:__Pentatricopeptide_repeat_(PPR)_superfamily_prot	 ein_chr1:23299057-23300958_FORWARD_LENGTH=1902	0.316239316239316	117	27	1281	1631	-1	
scf0512983	gene01295	AT2G06000.1_Symbols:__Pentatricopeptide_repeat_(PPR)_superfamily_prot	 ein_chr2:2327635-2329691_REVERSE_LENGTH=2057	0.257425742574257	101	14	571	873	-1	
scf0512983	gene01295	AT5G55840.1_Symbols:__Pentatricopeptide_repeat_(PPR)_superfamily_prot	 ein_chr5:22598038-22602566_FORWARD_LENGTH=4108	0.372549019607843	51	27	1767	1919	-1	
scf0512983	gene01295	AT2G02150.1_Symbols:__Tetratricopeptide_repeat_(TPR)-	 like_superfamily_protein_chr2:550340- 552625_REVERSE_LENGTH=2286	0.358208955223881	67	22	792	992	-1	
scf0512983	gene01295	AT1G31540.2_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr1:11288452- 11293753_REVERSE_LENGTH=4239	0.274509803921569	51	3	339	491	1	
scf0512983	gene01295	AT3G18110.1_Symbols:_EMB1270_Pentatricopeptide_repeat_(PPR)_superfami	 ly_protein_chr3:6204842-6209691_REVERSE_LENGTH=4421	0.295454545454545	88	29	979	1242	-1	
scf0512983	gene01295	AT4G39620.1_Symbols:_EMB2453,	 _ATPPR5_Tetratricopeptide_repeat_(TPR)- like_superfamily_protein_chr4:18395294- 18397578_FORWARD_LENGTH=1692	0.271186440677966	59	14	391	567	1	
scf0512983	gene01295	AT5G41550.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr5:16617232- 16620785_REVERSE_LENGTH=3258	0.441176470588235	68	3	150	353	-1	
scf0512983	gene01295	AT5G16640.1_Symbols:__Pentatricopeptide_repeat_(PPR)_superfamily_prot	 ein_chr5:5460976-5463017_FORWARD_LENGTH=2042	0.288461538461538	52	17	1235	1390	1	
scf0512983	gene01295	AT1G62860.1_Symbols:__pseudogene_of_pentatricopeptide_(PPR)_repeat-	 containing_protein_chr1:23274676- 23277017_REVERSE_LENGTH=2342	0.319587628865979	97	25	828	1118	-1	
scf0512983	gene01295	AT1G62930.1_Symbols:__Tetratricopeptide_repeat_(TPR)-	 like_superfamily_protein_chr1:23306534- 23308683_FORWARD_LENGTH=2150	0.292682926829268	82	29	1597	1842	1	
scf0512983	gene01295	AT1G63880.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr1:23712276- 23716124_REVERSE_LENGTH=3369	0.4	65	5	234	428	-1	
scf0512983	gene01295	AT1G77340.1_Symbols:__Pentatricopeptide_repeat_(PPR)_superfamily_prot	 ein_chr1:29068343-29069828_REVERSE_LENGTH=1486	0.251700680272109	147	7	367	807	1	
scf0512983	gene01295	AT1G63080.1_Symbols:__Pentatricopeptide_repeat_(PPR)_superfamily_prot	 ein_chr1:23387631-23390816_REVERSE_LENGTH=3186	0.368421052631579	57	26	964	1134	-1	
scf0512983	gene01295	AT1G63070.1_Symbols:__pentatricopeptide_(PPR)_repeat-	 containing_protein_chr1:23385324- 23387167_REVERSE_LENGTH=1773	0.433333333333333	60	27	1353	1532	-1	
scf0512983	gene01295	AT1G18900.3_Symbols:__Pentatricopeptide_repeat_(PPR)_superfamily_prot	 ein_chr1:6528984-6532614_FORWARD_LENGTH=3156	0.259259259259259	54	18	1935	2096	-1	
scf0512983	gene01295	AT1G62914.1_Symbols:__pentatricopeptide_(PPR)_repeat-	 containing_protein_chr1:23301576- 23303162_FORWARD_LENGTH=1587	0.290322580645161	62	21	174	359	-1	
scf0512983	gene01295	AT1G63750.2_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr1:23650848- 23655359_FORWARD_LENGTH=3927	0.378378378378378	74	5	239	460	-1	
scf0512983	gene01295	AT1G52620.1_Symbols:__Pentatricopeptide_repeat_(PPR)_superfamily_prot	 ein_chr1:19603811-19606287_FORWARD_LENGTH=2477	0.252873563218391	87	15	729	989	1	
scf0512983	gene01295	AT1G72930.1_Symbols:_TIR_toll/interleukin-1_receptor-	 like_chr1:27439452-27440464_FORWARD_LENGTH=872	0.340909090909091	132	3	49	444	-1	
scf0512983	gene01295	AT5G38850.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_chr5:15555156-15558732_FORWARD_LENGTH=3294	0.519230769230769	52	1	143	298	1	
scf0512983	gene01295	AT3G44630.2_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr3:16195955- 16201225_FORWARD_LENGTH=4154	0.36	75	4	528	752	-1	
scf0512983	gene01295	AT1G06710.1_Symbols:__Tetratricopeptide_repeat_(TPR)-	 like_superfamily_protein_chr1:2056575- 2060242_REVERSE_LENGTH=3418	0.29	100	21	2284	2583	1	
scf0512983	gene01295	AT2G16880.1_Symbols:__Pentatricopeptide_repeat_(PPR)_superfamily_prot	 ein_chr2:7312146-7314533_REVERSE_LENGTH=2388	0.275862068965517	58	23	1922	2095	1	
scf0512983	gene01295	AT3G61520.1_Symbols:__Pentatricopeptide_repeat_(PPR)_superfamily_prot	 ein_chr3:22768917-22771274_REVERSE_LENGTH=2358	0.285714285714286	56	14	1177	1344	1	
scf0512983	gene01295	AT4G30825.1_Symbols:__Tetratricopeptide_repeat_(TPR)-	 like_superfamily_protein_chr4:15009605- 15012319_FORWARD_LENGTH=2715	0.375	64	33	2484	2675	-1	
scf0512983	gene01295	AT5G48770.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr5:19773277- 19777242_REVERSE_LENGTH=3573	0.382978723404255	94	4	9	290	-1	
scf0512983	gene01295	AT1G63130.1_Symbols:__Tetratricopeptide_repeat_(TPR)-	 like_superfamily_protein_chr1:23412730- 23415149_FORWARD_LENGTH=2420	0.316239316239316	117	29	1396	1746	-1	
scf0512983	gene01295	AT1G74900.1_Symbols:_OTP43_Pentatricopeptide_repeat_(PPR)_superfamily	 _protein_chr1:28133933-28135667_FORWARD_LENGTH=1648	0.280487804878049	82	15	991	1236	1	
scf0512983	gene01295	AT1G62590.1_Symbols:__pentatricopeptide_(PPR)_repeat-	 containing_protein_chr1:23176930- 23179248_REVERSE_LENGTH=2212	0.313559322033898	118	27	986	1339	-1	
scf0512983	gene01295	AT4G16900.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr4:9511859- 9516541_REVERSE_LENGTH=3517	0.537037037037037	54	3	195	356	-1	
scf0512983	gene01295	AT3G22670.1_Symbols:__Pentatricopeptide_repeat_(PPR)_superfamily_prot	 ein_chr3:8017771-8019459_REVERSE_LENGTH=1689	0.259259259259259	81	10	811	1053	-1	
scf0512983	gene01295	AT1G63750.3_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr1:23650848- 23655359_FORWARD_LENGTH=3514	0.378378378378378	74	5	239	460	-1	
scf0512983	gene01295	AT5G65560.1_Symbols:__Pentatricopeptide_repeat_(PPR)_superfamily_prot	 ein_chr5:26200014-26203778_REVERSE_LENGTH=3588	0.296875	64	23	1922	2113	1	
scf0512983	gene01295	AT1G22960.1_Symbols:__Pentatricopeptide_repeat_(PPR)_superfamily_prot	 ein_chr1:8128086-8130242_REVERSE_LENGTH=2157	0.262626262626263	99	21	1219	1515	1	
scf0512983	gene01295	AT1G74850.1_Symbols:_PTAC2_plastid_transcriptionally_active_2_chr1:28	 118849-28122314_REVERSE_LENGTH=2977	0.323943661971831	71	25	1284	1496	-1	
scf0512983	gene01295	AT1G09820.1_Symbols:__Pentatricopeptide_repeat_(PPR-	 like)_superfamily_protein_chr1:3190288- 3192414_REVERSE_LENGTH=2127	0.272727272727273	66	17	1402	1599	1	
scf0512983	gene01295	AT1G63740.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr1:23645429- 23648973_FORWARD_LENGTH=3241	0.490566037735849	53	3	165	323	-1	
scf0512983	gene01295	AT5G51630.3_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr5:20969443- 20974916_FORWARD_LENGTH=4110	0.492537313432836	67	4	467	667	-1	
scf0512983	gene01295	AT4G19510.2_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_chr4:10633705-10638164_FORWARD_LENGTH=3462	0.37037037037037	54	6	100	261	-1	
scf0512983	gene01295	AT2G18940.1_Symbols:__Tetratricopeptide_repeat_(TPR)-	 like_superfamily_protein_chr2:8203730- 8206395_REVERSE_LENGTH=2666	0.321428571428571	56	33	1486	1653	1	
scf0512983	gene01295	AT1G62670.1_Symbols:_RPF2_rna_processing_factor_2_chr1:23204773-	 23206665_REVERSE_LENGTH=1893	0.376811594202899	69	28	1446	1652	-1	
scf0512983	gene01295	AT4G19500.1_Symbols:__nucleoside-	 triphosphatases;transmembrane_receptors;nucleotide_bindi ng;ATP_binding_chr4:10625659- 10630395_FORWARD_LENGTH=4313	0.290322580645161	62	5	2646	2831	1	
scf0512983	gene01295	AT4G16960.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr4:9546343- 9551007_REVERSE_LENGTH=3126	0.406779661016949	59	2	841	1017	1	
scf0512983	gene01295	AT1G63730.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr1:23641770- 23645132_FORWARD_LENGTH=2901	0.358490566037736	53	4	202	360	-1	
scf0512983	gene01295	AT1G72860.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr1:27416228- 27420778_REVERSE_LENGTH=4360	0.328947368421053	76	4	34	261	-1	
scf0512983	gene01295	AT4G16990.5_Symbols:_RLM3_disease_resistance_protein_(TIR-	 NBS_class), _putative_chr4:9560135-9565555_FORWARD_LENGTH=2915	0.515151515151515	66	4	170	367	-1	
scf0512983	gene01295	AT4G19500.2_Symbols:__nucleoside-	 triphosphatases;transmembrane_receptors;nucleotide_bindi ng;ATP_binding_chr4:10625659- 10631570_FORWARD_LENGTH=3889	0.470588235294118	68	3	278	481	-1	
scf0512983	gene01295	AT3G07290.1_Symbols:__Pentatricopeptide_repeat_(PPR)_superfamily_prot	 ein_chr3:2321740-2324382_REVERSE_LENGTH=2643	0.252873563218391	87	12	847	1107	1	
scf0512983	gene01295	AT3G44670.2_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr3:16216945- 16221617_FORWARD_LENGTH=4149	0.508474576271186	59	3	723	899	-1	
scf0512983	gene01295	AT1G65850.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr1:24494734- 24498485_FORWARD_LENGTH=3111	0.507462686567164	67	4	213	413	-1	
scf0512983	gene01295	AT5G42310.1_Symbols:__Pentatricopeptide_repeat_(PPR-	 like)_superfamily_protein_chr5:16915783- 16918569_FORWARD_LENGTH=2538	0.344262295081967	61	20	1416	1598	1	
scf0512983	gene01295	AT1G63630.1_Symbols:__Tetratricopeptide_repeat_(TPR)-	 like_superfamily_protein_chr1:23587298- 23588220_FORWARD_LENGTH=774	0.306122448979592	98	12	180	473	-1	
scf0512983	gene01292	AT4G16950.1_Symbols:_RPP5_Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr4:9538798- 9544467_REVERSE_LENGTH=4689	0.442307692307692	52	8	322	477	-1	
scf0512983	gene01292	AT4G12020.2_Symbols:_WRKY19,_ATWRKY19,_MAPKKK11,	 _MEKK4_protein_kinase_family_protein_chr4:7201656- 7209648_FORWARD_LENGTH=5867	0.354838709677419	62	1	2755	2940	1	
scf0512983	gene01292	AT5G17680.1_Symbols:__disease_resistance_protein_(TIR-NBS-	 LRR_class), _putative_chr5:5822999-5827153_FORWARD_LENGTH=3885	0.283783783783784	74	15	760	981	-1	
scf0512983	gene01292	AT5G49140.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr5:19919085- 19923415_REVERSE_LENGTH=2943	0.313725490196078	51	11	580	732	1	
scf0512983	gene01292	AT4G36150.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr4:17104719- 17108711_FORWARD_LENGTH=3597	0.428571428571429	56	8	258	425	-1	
scf0512983	gene01292	AT1G72930.2_Symbols:_TIR_toll/interleukin-1_receptor-	 like_chr1:27439452-27440464_FORWARD_LENGTH=915	0.351851851851852	108	6	87	410	-1	
scf0512983	gene01292	AT5G17970.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr5:5948999- 5951619_REVERSE_LENGTH=2343	0.337837837837838	74	12	171	392	-1	
scf0512983	gene01292	AT1G72890.1_Symbols:__Disease_resistance_protein_(TIR-	 NBS_class)_chr1:27429947-27431717_FORWARD_LENGTH=1317	0.345238095238095	84	13	210	461	-1	
scf0512983	gene01292	AT1G27180.1_Symbols:__disease_resistance_protein_(TIR-NBS-LRR_class),	 _putative_chr1:9439859-9446106_FORWARD_LENGTH=4959	0.328125	64	10	1354	1545	-1	
scf0512983	gene01292	AT3G44400.2_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr3:16044687- 16049701_REVERSE_LENGTH=3469	0.377358490566038	53	11	333	491	-1	
scf0512983	gene01292	AT5G11250.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_chr5:3587978-3591960_REVERSE_LENGTH=3570	0.433962264150943	53	15	261	419	-1	
scf0512983	gene01292	AT5G44900.1_Symbols:__Toll-Interleukin-	 Resistance_(TIR)_domain_family_protein_chr5:18135446- 18136438_FORWARD_LENGTH=863	0.385964912280702	57	4	256	426	-1	
scf0512983	gene01292	AT4G16990.1_Symbols:_RLM3_disease_resistance_protein_(TIR-	 NBS_class), _putative_chr4:9560135-9565453_FORWARD_LENGTH=2731	0.453125	64	10	170	361	-1	
scf0512983	gene01292	AT5G41740.2_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr5:16688626- 16693119_FORWARD_LENGTH=3724	0.46551724137931	58	5	203	376	1	
